order_id,cust_id,prod_id,quantity,order_date
135829,4568,5,4,2023-11-28
135830,1671,9,5,2023-08-15
135831,634,63,4,2023-01-28
135832,2110,13,5,2023-08-18
135833,4475,83,1,2023-11-18
135834,3419,61,2,2023-10-23
135835,4799,26,2,2023-09-12
135836,1289,13,5,2023-06-30
135837,2419,73,1,2023-08-12
135838,4778,4,1,2023-04-15
135839,648,93,4,2023-03-03
135840,327,100,5,2023-07-30
135841,3776,97,5,2023-12-15
135842,3566,75,3,2023-07-23
135843,1930,13,2,2023-04-07
135844,671,91,2,2023-07-12
135845,371,55,3,2023-06-30
135846,1780,13,4,2023-01-08
135847,2102,19,4,2023-09-28
135848,1954,20,1,2023-11-16
135849,2452,9,1,2023-06-06
135850,1467,10,3,2023-02-01
135851,4148,92,5,2023-02-02
135852,146,85,2,2023-02-25
135853,1043,84,4,2023-03-13
135854,1190,74,5,2023-01-01
135855,4999,74,2,2023-05-24
135856,1607,46,4,2023-06-16
135857,914,88,2,2023-08-05
135858,4643,39,5,2023-01-15
135859,3459,78,1,2023-02-18
135860,4809,61,4,2023-07-01
135861,4943,79,2,2023-06-19
135862,2023,17,1,2023-08-06
135863,2299,86,3,2023-06-09
135864,2952,36,5,2023-09-07
135865,2189,75,3,2023-12-01
135866,2746,3,1,2023-02-26
135867,2888,42,1,2023-05-15
135868,1857,45,1,2023-12-02
135869,4384,17,3,2023-03-09
135870,2527,31,5,2023-04-23
135871,3094,12,4,2023-02-05
135872,4423,71,5,2023-12-22
135873,4492,32,3,2023-06-07
135874,2056,1,2,2023-04-12
135875,1299,45,2,2023-02-24
135876,2835,11,5,2023-06-06
135877,3688,62,4,2023-02-18
135878,3360,97,5,2023-03-19
135879,1472,41,3,2023-05-19
135880,1783,85,2,2023-02-03
135881,3889,65,5,2023-04-18
135882,2995,92,2,2023-09-22
135883,3308,15,4,2023-11-25
135884,2188,90,4,2023-05-12
135885,4913,38,2,2023-07-21
135886,86,33,5,2023-02-07
135887,4776,99,5,2023-06-16
135888,4947,91,4,2023-03-19
135889,2736,93,2,2023-08-01
135890,4446,100,5,2023-06-06
135891,2976,80,3,2023-09-06
135892,4628,4,3,2023-05-13
135893,949,35,4,2023-06-23
135894,1476,62,5,2023-08-08
135895,2907,37,3,2023-11-20
135896,1732,22,4,2023-02-13
135897,3227,22,1,2023-11-02
135898,2578,29,5,2023-03-28
135899,177,10,1,2023-04-20
135900,1073,46,3,2023-01-01
135901,4645,51,2,2023-10-08
135902,3835,25,4,2023-10-25
135903,3832,91,4,2023-12-04
135904,2839,59,1,2023-03-11
135905,4531,89,4,2023-05-26
135906,2789,7,5,2023-04-11
135907,553,5,3,2023-02-11
135908,3901,24,4,2023-10-21
135909,2283,3,4,2023-08-24
135910,1483,4,1,2023-04-03
135911,4662,1,4,2023-11-21
135912,2869,53,3,2023-08-13
135913,1398,38,5,2023-09-06
135914,3248,82,3,2023-09-25
135915,1823,31,2,2023-01-04
135916,3817,63,2,2023-12-02
135917,4185,58,2,2023-10-29
135918,2907,68,2,2023-12-04
135919,4940,52,4,2023-05-06
135920,3579,54,3,2023-10-02
135921,1865,94,5,2023-04-08
135922,4102,51,3,2023-08-15
135923,3765,6,2,2023-12-10
135924,3144,43,3,2023-10-27
135925,3700,44,1,2023-06-08
135926,4590,28,3,2023-06-15
135927,556,27,5,2023-06-14
135928,2370,67,1,2023-02-12
135929,1165,89,3,2023-05-10
135930,3220,40,4,2023-01-04
135931,4989,51,4,2023-10-08
135932,190,45,3,2023-11-16
135933,3167,38,5,2023-01-10
135934,2126,6,4,2023-12-08
135935,1511,69,2,2023-07-05
135936,1092,40,1,2023-02-08
135937,1448,27,1,2023-01-11
135938,19,17,3,2023-08-21
135939,348,69,1,2023-01-30
135940,1671,68,1,2023-06-27
135941,740,30,5,2023-10-20
135942,869,17,5,2023-01-17
135943,2814,78,2,2023-09-19
135944,369,79,5,2023-09-21
135945,2857,12,3,2023-04-18
135946,1069,97,2,2023-07-02
135947,538,31,5,2023-08-16
135948,4558,69,3,2023-06-16
135949,2254,87,1,2023-09-30
135950,3398,30,5,2023-07-24
135951,2215,16,1,2023-07-02
135952,183,57,3,2023-12-04
135953,2035,46,3,2023-01-23
135954,4154,41,2,2023-11-16
135955,4283,43,1,2023-02-18
135956,2303,31,3,2023-07-16
135957,2298,37,5,2023-07-02
135958,4993,56,1,2023-05-01
135959,3845,2,2,2023-02-27
135960,4301,86,4,2023-07-01
135961,2953,90,3,2023-06-01
135962,3772,69,5,2023-05-01
135963,1659,21,4,2023-06-13
135964,3067,61,1,2023-12-09
135965,302,43,3,2023-05-19
135966,2666,81,3,2023-05-23
135967,952,44,4,2023-10-01
135968,3409,56,5,2023-12-31
135969,4686,76,4,2023-10-03
135970,249,17,1,2023-02-11
135971,2739,32,3,2023-07-03
135972,3955,20,4,2023-10-14
135973,1311,83,2,2023-09-07
135974,3470,86,2,2023-09-14
135975,4466,80,1,2023-10-12
135976,535,30,4,2023-09-20
135977,1879,10,5,2023-10-05
135978,1125,21,2,2023-09-09
135979,656,92,5,2023-02-23
135980,4188,25,5,2023-08-08
135981,2380,65,2,2023-04-23
135982,4531,70,5,2023-04-06
135983,4970,58,4,2023-02-26
135984,1046,96,3,2023-06-15
135985,769,99,1,2023-01-23
135986,2864,56,2,2023-10-28
135987,2402,85,4,2023-05-24
135988,3829,49,5,2023-03-12
135989,78,11,4,2023-06-03
135990,268,66,2,2023-05-25
135991,2139,89,3,2023-09-21
135992,1405,46,4,2023-10-06
135993,2064,99,5,2023-05-31
135994,482,34,3,2023-03-11
135995,3069,16,2,2023-06-08
135996,4464,42,3,2023-09-23
135997,4708,83,1,2023-01-21
135998,2348,34,4,2023-03-16
135999,2515,42,3,2023-09-12
136000,663,21,2,2023-12-21
136001,1508,50,1,2023-01-31
136002,204,50,4,2023-08-17
136003,218,64,2,2023-12-14
136004,4712,34,2,2023-09-08
136005,1524,70,5,2023-08-24
136006,3748,9,1,2023-04-06
136007,3503,13,2,2023-05-10
136008,1221,81,1,2023-01-08
136009,2716,28,5,2023-03-15
136010,2535,59,4,2023-12-28
136011,651,93,2,2023-04-02
136012,3754,14,4,2023-12-20
136013,2270,29,3,2023-12-09
136014,90,80,5,2023-12-06
136015,4603,30,1,2023-04-30
136016,4231,27,2,2023-10-18
136017,2200,24,1,2023-01-02
136018,2396,39,2,2023-05-15
136019,2492,89,5,2023-05-27
136020,3697,54,3,2023-09-11
136021,4573,90,1,2023-12-21
136022,1916,13,3,2023-12-09
136023,4032,68,4,2023-08-05
136024,1801,51,3,2023-01-04
136025,1139,18,2,2023-12-08
136026,682,36,5,2023-02-09
136027,1825,81,5,2023-01-27
136028,3348,60,3,2023-09-28
136029,2838,26,5,2023-07-27
136030,4926,24,4,2023-11-23
136031,4860,89,4,2023-01-02
136032,164,2,5,2023-08-04
136033,1482,16,1,2023-02-26
136034,1095,16,3,2023-04-01
136035,3030,58,4,2023-05-14
136036,1948,58,3,2023-12-06
136037,1033,15,4,2023-12-15
136038,4658,85,4,2023-12-14
136039,4684,39,4,2023-09-03
136040,2630,26,1,2023-11-11
136041,4345,86,3,2023-06-30
136042,2787,92,3,2023-03-16
136043,1572,34,3,2023-02-21
136044,1165,68,4,2023-08-28
136045,691,11,4,2023-04-03
136046,3237,92,4,2023-08-19
136047,4911,80,4,2023-02-04
136048,4311,27,3,2023-01-05
136049,1135,18,4,2023-08-07
136050,3972,60,3,2023-09-07
136051,3234,35,5,2023-02-28
136052,3923,69,5,2023-01-20
136053,4637,24,4,2023-05-11
136054,3576,73,2,2023-12-07
136055,1162,63,3,2023-07-16
136056,792,46,5,2023-05-06
136057,3564,41,2,2023-10-18
136058,3726,28,5,2023-06-18
136059,3949,42,4,2023-06-17
136060,1869,68,3,2023-02-08
136061,24,61,3,2023-04-15
136062,3050,30,1,2023-07-13
136063,2024,1,1,2023-02-05
136064,1078,33,4,2023-01-29
136065,4097,66,4,2023-10-11
136066,4361,11,4,2023-06-10
136067,361,12,3,2023-02-26
136068,1050,95,5,2023-07-14
136069,3858,33,5,2023-09-25
136070,607,78,1,2023-05-03
136071,4108,13,1,2023-05-15
136072,41,81,5,2023-03-28
136073,4409,68,1,2023-03-06
136074,2778,15,2,2023-03-31
136075,3332,25,3,2023-07-23
136076,1423,59,5,2023-11-17
136077,4110,93,2,2023-10-14
136078,512,80,3,2023-09-17
136079,3601,13,4,2023-03-22
136080,1778,50,3,2023-01-05
136081,2112,63,5,2023-03-21
136082,1786,77,2,2023-10-17
136083,5000,94,1,2023-08-10
136084,170,58,4,2023-03-29
136085,630,41,4,2023-05-12
136086,2085,56,4,2023-05-22
136087,2871,57,1,2023-11-30
136088,3117,83,1,2023-10-12
136089,2658,2,1,2023-05-21
136090,4287,86,3,2023-01-06
136091,4797,84,3,2023-11-20
136092,1706,56,1,2023-09-20
136093,3739,38,1,2023-03-10
136094,954,5,1,2023-09-01
136095,859,27,3,2023-01-26
136096,1918,46,2,2023-04-28
136097,2332,71,3,2023-09-15
136098,4904,93,2,2023-10-30
136099,1369,72,3,2023-06-27
136100,2621,64,4,2023-02-26
136101,4341,28,1,2023-01-19
136102,3377,99,2,2023-02-18
136103,4210,52,5,2023-08-25
136104,3088,63,3,2023-11-05
136105,23,55,3,2023-12-23
136106,1513,7,5,2023-03-31
136107,899,47,3,2023-03-16
136108,1818,35,2,2023-01-07
136109,2648,7,5,2023-07-19
136110,343,92,4,2023-11-03
136111,2160,74,4,2023-10-06
136112,2401,1,2,2023-02-07
136113,3691,88,4,2023-06-27
136114,859,15,4,2023-03-05
136115,4593,27,1,2023-10-08
136116,2457,58,1,2023-07-18
136117,1320,72,5,2023-03-10
136118,1832,60,5,2023-02-17
136119,3067,42,4,2023-07-19
136120,3099,97,1,2023-10-21
136121,2754,7,3,2023-07-01
136122,2352,30,2,2023-08-28
136123,1238,35,3,2023-09-29
136124,4467,23,4,2023-05-05
136125,1670,41,3,2023-10-25
136126,3291,11,2,2023-12-23
136127,1375,94,3,2023-12-03
136128,1224,4,4,2023-06-11
136129,3487,95,3,2023-03-30
136130,4944,33,5,2023-09-05
136131,2682,48,3,2023-03-27
136132,936,65,1,2023-03-10
136133,1917,64,3,2023-07-26
136134,4585,45,1,2023-10-05
136135,3090,49,2,2023-01-04
136136,3900,98,4,2023-03-19
136137,4019,84,4,2023-12-29
136138,4678,46,2,2023-09-07
136139,1340,82,3,2023-03-08
136140,3064,100,5,2023-02-06
136141,1270,30,3,2023-11-23
136142,906,22,2,2023-10-22
136143,4232,100,4,2023-01-23
136144,1933,34,5,2023-06-18
136145,790,66,4,2023-07-13
136146,2343,90,2,2023-06-19
136147,210,74,5,2023-09-26
136148,3771,2,5,2023-08-29
136149,2301,20,1,2023-06-13
136150,2221,39,2,2023-11-09
136151,416,89,2,2023-01-24
136152,4590,35,5,2023-12-18
136153,3550,89,1,2023-09-11
136154,3054,30,5,2023-08-19
136155,4506,23,5,2023-10-05
136156,1488,41,1,2023-08-09
136157,941,59,5,2023-11-02
136158,2830,39,5,2023-04-25
136159,3530,74,5,2023-09-11
136160,3348,90,5,2023-05-24
136161,485,81,4,2023-11-21
136162,2264,65,4,2023-04-10
136163,3295,2,4,2023-10-21
136164,2789,58,2,2023-07-09
136165,1094,33,2,2023-11-26
136166,3115,18,1,2023-02-23
136167,3180,51,1,2023-06-14
136168,1406,31,5,2023-03-03
136169,1634,75,2,2023-06-24
136170,2337,39,1,2023-05-21
136171,1929,56,1,2023-05-16
136172,3126,70,5,2023-07-16
136173,31,72,1,2023-12-09
136174,1350,38,2,2023-09-01
136175,3817,51,4,2023-01-22
136176,3387,37,1,2023-09-09
136177,2283,9,4,2023-06-08
136178,3047,34,4,2023-04-01
136179,3947,47,3,2023-04-25
136180,410,41,3,2023-07-16
136181,1759,36,4,2023-01-22
136182,3481,77,3,2023-06-27
136183,1617,71,2,2023-12-14
136184,4684,15,5,2023-06-02
136185,4751,17,2,2023-10-14
136186,401,95,4,2023-11-14
136187,2703,48,3,2023-08-22
136188,1605,86,1,2023-07-22
136189,393,80,3,2023-11-20
136190,1839,9,3,2023-02-20
136191,1761,88,1,2023-04-21
136192,1619,80,1,2023-09-19
136193,1314,71,4,2023-06-05
136194,1722,64,1,2023-09-20
136195,4486,18,4,2023-06-23
136196,1834,78,4,2023-04-23
136197,3747,46,2,2023-09-14
136198,4369,73,2,2023-11-02
136199,2097,27,5,2023-04-19
136200,276,70,3,2023-02-24
136201,1742,91,3,2023-05-14
136202,3548,81,3,2023-07-01
136203,4861,68,1,2023-01-16
136204,195,100,1,2023-02-23
136205,1521,62,5,2023-06-24
136206,1303,73,3,2023-10-08
136207,1067,7,1,2023-07-27
136208,3786,48,1,2023-12-05
136209,3392,66,2,2023-10-01
136210,1949,77,2,2023-09-01
136211,1080,15,2,2023-11-29
136212,2614,80,4,2023-07-18
136213,613,30,2,2023-12-21
136214,4055,60,1,2023-01-11
136215,1563,44,5,2023-07-13
136216,1643,64,4,2023-10-23
136217,4802,79,3,2023-06-26
136218,3400,38,1,2023-10-22
136219,1689,13,3,2023-04-20
136220,3902,99,2,2023-01-30
136221,1128,81,4,2023-05-16
136222,4800,15,4,2023-06-11
136223,4788,80,1,2023-09-07
136224,3552,28,4,2023-02-08
136225,1080,7,1,2023-01-28
136226,3976,14,3,2023-11-26
136227,4087,87,4,2023-04-18
136228,2993,72,4,2023-04-24
136229,523,40,1,2023-02-28
136230,4652,67,4,2023-06-28
136231,1342,51,4,2023-08-18
136232,4842,77,4,2023-11-10
136233,2682,45,1,2023-04-20
136234,2601,67,2,2023-03-27
136235,2083,30,1,2023-06-09
136236,4548,51,4,2023-01-07
136237,2822,8,2,2023-09-02
136238,269,45,2,2023-04-30
136239,3813,40,5,2023-03-02
136240,3988,43,1,2023-05-19
136241,4283,36,4,2023-12-31
136242,4120,14,4,2023-12-02
136243,3659,33,1,2023-11-23
136244,4063,38,3,2023-04-02
136245,4580,18,4,2023-02-04
136246,3815,84,4,2023-12-22
136247,1760,97,2,2023-05-17
136248,3783,3,4,2023-12-01
136249,385,47,4,2023-10-29
136250,1265,7,2,2023-12-07
136251,3806,57,4,2023-11-13
136252,1931,85,2,2023-08-06
136253,3281,93,3,2023-12-12
136254,3507,21,1,2023-05-10
136255,1592,3,1,2023-11-25
136256,3036,76,2,2023-01-03
136257,4516,40,5,2023-01-02
136258,3377,62,3,2023-08-16
136259,2860,75,2,2023-06-03
136260,3581,59,4,2023-12-12
136261,4355,60,2,2023-10-26
136262,4456,11,4,2023-05-19
136263,1325,75,4,2023-05-09
136264,1881,28,1,2023-12-28
136265,538,62,4,2023-09-12
136266,4778,44,5,2023-11-06
136267,1581,85,3,2023-10-30
136268,2315,73,2,2023-10-08
136269,3968,26,4,2023-02-01
136270,1279,16,5,2023-10-21
136271,4255,21,1,2023-07-30
136272,940,85,1,2023-05-19
136273,3109,26,5,2023-08-22
136274,65,68,5,2023-05-08
136275,4169,40,3,2023-08-02
136276,3557,3,1,2023-11-22
136277,588,1,5,2023-09-15
136278,3464,84,5,2023-12-15
136279,2975,22,5,2023-01-03
136280,2992,10,3,2023-11-29
136281,3143,40,4,2023-10-06
136282,2469,49,1,2023-12-04
136283,3261,6,2,2023-07-30
136284,96,33,1,2023-07-11
136285,1362,26,1,2023-03-02
136286,2178,36,2,2023-06-29
136287,1294,66,2,2023-05-15
136288,1160,30,4,2023-06-25
136289,2282,34,5,2023-04-13
136290,1760,65,5,2023-06-17
136291,3792,31,1,2023-01-05
136292,493,19,5,2023-11-26
136293,1565,50,2,2023-06-10
136294,4627,76,3,2023-12-12
136295,869,3,1,2023-07-07
136296,2632,72,2,2023-01-17
136297,1917,73,1,2023-10-13
136298,2397,17,3,2023-08-30
136299,4300,81,4,2023-05-29
136300,1365,100,4,2023-06-17
136301,3035,70,1,2023-07-29
136302,1758,17,2,2023-05-16
136303,1120,11,5,2023-01-04
136304,2876,42,1,2023-06-02
136305,4411,13,4,2023-08-02
136306,4196,57,1,2023-08-23
136307,3745,77,3,2023-03-11
136308,894,68,3,2023-08-05
136309,1763,48,1,2023-12-13
136310,2168,20,4,2023-11-05
136311,4756,93,2,2023-09-04
136312,1322,19,2,2023-07-03
136313,666,40,4,2023-03-01
136314,1248,40,4,2023-04-25
136315,228,97,3,2023-12-16
136316,2253,49,4,2023-12-27
136317,127,20,4,2023-10-22
136318,4394,41,5,2023-01-19
136319,393,59,4,2023-01-18
136320,4247,88,3,2023-05-14
136321,2178,100,5,2023-01-07
136322,3912,76,4,2023-01-28
136323,821,2,4,2023-10-04
136324,3638,5,1,2023-05-24
136325,4006,63,5,2023-08-19
136326,2245,27,4,2023-10-04
136327,556,35,2,2023-02-13
136328,1202,28,1,2023-07-04
136329,2904,43,1,2023-11-04
136330,4143,37,3,2023-03-24
136331,1649,16,3,2023-04-02
136332,3003,58,4,2023-10-17
136333,1021,31,1,2023-07-09
136334,765,46,3,2023-04-18
136335,3527,50,1,2023-03-13
136336,3776,79,4,2023-05-24
136337,4433,74,3,2023-01-10
136338,880,77,2,2023-01-18
136339,41,13,3,2023-04-21
136340,3481,28,2,2023-11-27
136341,1274,100,4,2023-10-16
136342,3468,80,1,2023-03-03
136343,3588,67,2,2023-07-27
136344,2752,77,4,2023-07-04
136345,588,93,3,2023-12-20
136346,3063,44,4,2023-10-24
136347,4691,51,1,2023-06-03
136348,4390,44,1,2023-06-15
136349,300,34,3,2023-12-28
136350,938,54,5,2023-03-30
136351,1587,63,2,2023-12-27
136352,4890,73,4,2023-12-01
136353,802,32,1,2023-12-22
136354,3845,99,2,2023-06-10
136355,683,36,3,2023-05-27
136356,1228,3,2,2023-04-26
136357,573,80,4,2023-01-04
136358,4874,90,2,2023-06-07
136359,4033,16,2,2023-07-30
136360,3328,45,2,2023-01-04
136361,3127,55,2,2023-10-29
136362,62,77,1,2023-09-09
136363,3627,3,5,2023-01-30
136364,2088,62,2,2023-04-01
136365,698,62,5,2023-12-06
136366,4229,60,4,2023-08-08
136367,487,94,4,2023-04-11
136368,3690,31,2,2023-03-01
136369,4904,10,1,2023-11-01
136370,3987,7,5,2023-09-29
136371,2879,78,2,2023-12-14
136372,1585,74,2,2023-06-28
136373,3901,26,1,2023-08-31
136374,2184,85,2,2023-01-03
136375,543,1,5,2023-07-30
136376,2033,45,2,2023-05-28
136377,4530,51,4,2023-10-10
136378,1252,93,1,2023-09-20
136379,1147,25,3,2023-10-02
136380,239,100,4,2023-02-20
136381,1430,60,2,2023-09-16
136382,854,96,5,2023-04-23
136383,4487,28,3,2023-01-30
136384,2598,76,5,2023-11-23
136385,4917,75,2,2023-07-07
136386,1565,47,4,2023-10-17
136387,4363,64,1,2023-12-01
136388,1219,12,5,2023-09-24
136389,4001,35,3,2023-12-14
136390,4579,47,5,2023-11-26
136391,2389,10,2,2023-04-19
136392,4985,73,2,2023-04-10
136393,1545,21,5,2023-04-11
136394,2033,22,5,2023-04-15
136395,4895,73,1,2023-04-28
136396,3445,88,2,2023-10-03
136397,1058,20,1,2023-04-13
136398,4950,54,1,2023-01-04
136399,2389,26,1,2023-04-12
136400,4772,84,1,2023-02-05
136401,997,27,5,2023-10-09
136402,1682,39,4,2023-06-21
136403,4391,46,4,2023-05-07
136404,2466,47,2,2023-08-26
136405,2364,70,5,2023-05-14
136406,4545,55,4,2023-09-16
136407,1942,89,3,2023-03-19
136408,64,56,2,2023-10-04
136409,861,82,2,2023-04-29
136410,3572,93,3,2023-10-08
136411,1808,92,2,2023-09-02
136412,3868,51,3,2023-10-18
136413,2652,50,5,2023-11-03
136414,1149,16,3,2023-07-28
136415,1732,24,2,2023-03-12
136416,1980,51,3,2023-04-06
136417,3904,39,3,2023-04-10
136418,1208,31,4,2023-04-08
136419,3270,90,4,2023-09-10
136420,635,83,3,2023-03-29
136421,1182,31,4,2023-05-08
136422,3014,57,1,2023-05-20
136423,3228,22,5,2023-11-21
136424,1485,37,5,2023-02-19
136425,2901,33,3,2023-05-02
136426,4045,15,4,2023-11-17
136427,3587,4,5,2023-07-09
136428,1295,66,5,2023-07-27
136429,4892,3,5,2023-10-01
136430,349,18,2,2023-10-27
136431,560,52,3,2023-09-18
136432,1933,34,4,2023-10-07
136433,2316,57,3,2023-09-28
136434,692,76,3,2023-02-04
136435,3204,35,4,2023-06-19
136436,4091,54,2,2023-06-24
136437,1249,58,3,2023-06-28
136438,163,22,5,2023-11-30
136439,1484,90,3,2023-01-07
136440,1282,40,1,2023-10-19
136441,229,36,1,2023-05-15
136442,4351,59,2,2023-04-14
136443,4449,10,1,2023-12-26
136444,1155,38,5,2023-10-08
136445,1951,4,3,2023-11-30
136446,2100,9,3,2023-05-13
136447,2092,43,2,2023-05-23
136448,2912,65,1,2023-07-16
136449,3287,64,4,2023-11-27
136450,3514,78,3,2023-11-03
136451,701,28,1,2023-09-10
136452,947,43,3,2023-08-03
136453,1584,12,2,2023-10-24
136454,525,43,3,2023-06-27
136455,4348,90,3,2023-07-08
136456,3320,83,1,2023-02-04
136457,3955,30,3,2023-08-07
136458,2818,41,5,2023-02-11
136459,1389,88,5,2023-06-08
136460,522,99,5,2023-07-23
136461,1731,90,3,2023-01-12
136462,1966,86,1,2023-11-15
136463,3391,41,3,2023-12-22
136464,2844,91,3,2023-08-05
136465,736,8,4,2023-07-14
136466,1678,34,5,2023-06-20
136467,4230,12,4,2023-03-10
136468,2715,10,5,2023-05-23
136469,203,68,5,2023-10-30
136470,666,22,4,2023-03-23
136471,3250,85,1,2023-11-30
136472,157,29,5,2023-11-18
136473,3363,22,5,2023-12-14
136474,2130,72,3,2023-04-23
136475,4872,29,4,2023-02-22
136476,2475,48,4,2023-06-08
136477,1086,24,5,2023-10-08
136478,4443,53,2,2023-12-23
136479,1577,82,4,2023-01-15
136480,3815,74,1,2023-09-12
136481,2167,45,5,2023-12-12
136482,4899,61,2,2023-04-16
136483,381,49,3,2023-08-16
136484,3189,86,3,2023-02-06
136485,4933,4,4,2023-03-10
136486,4550,24,4,2023-06-20
136487,3193,18,5,2023-08-26
136488,4751,52,5,2023-06-10
136489,2158,42,3,2023-10-21
136490,2259,11,1,2023-04-06
136491,2157,60,1,2023-05-28
136492,1860,48,3,2023-11-12
136493,4373,56,3,2023-10-30
136494,4245,60,1,2023-10-12
136495,3964,68,1,2023-10-25
136496,1761,43,4,2023-10-09
136497,590,96,4,2023-03-09
136498,2777,50,1,2023-07-22
136499,4538,25,2,2023-11-03
136500,2068,14,4,2023-07-18
136501,4500,9,3,2023-08-04
136502,1730,16,2,2023-04-28
136503,1669,21,3,2023-05-05
136504,725,100,3,2023-02-14
136505,1304,48,2,2023-08-06
136506,1632,87,5,2023-01-27
136507,1053,72,3,2023-11-16
136508,346,6,3,2023-07-13
136509,4690,96,4,2023-09-12
136510,844,64,4,2023-08-11
136511,4985,34,5,2023-06-24
136512,2127,8,1,2023-11-15
136513,3070,25,5,2023-07-10
136514,1491,66,4,2023-08-21
136515,2255,22,1,2023-12-21
136516,4130,32,2,2023-11-28
136517,2970,11,3,2023-11-13
136518,2152,12,4,2023-11-22
136519,1257,37,2,2023-10-25
136520,4664,91,2,2023-09-25
136521,4802,65,4,2023-11-15
136522,4326,36,5,2023-06-23
136523,3763,71,1,2023-09-12
136524,81,70,5,2023-10-05
136525,1586,85,4,2023-04-10
136526,3208,47,3,2023-02-25
136527,254,10,1,2023-04-10
136528,3687,77,2,2023-10-31
136529,1732,6,4,2023-12-30
136530,2445,84,2,2023-04-11
136531,2092,97,4,2023-07-09
136532,3548,50,3,2023-04-28
136533,2109,83,2,2023-10-13
136534,902,1,5,2023-02-22
136535,4709,33,1,2023-01-28
136536,558,95,2,2023-09-20
136537,1755,56,5,2023-06-05
136538,602,20,2,2023-11-19
136539,4757,39,5,2023-11-29
136540,3417,67,1,2023-10-27
136541,3032,91,2,2023-10-06
136542,465,44,3,2023-06-04
136543,3001,11,1,2023-02-20
136544,3684,74,2,2023-07-06
136545,4147,42,4,2023-05-25
136546,2135,60,5,2023-09-12
136547,974,29,1,2023-03-31
136548,4128,53,4,2023-03-04
136549,164,32,5,2023-06-21
136550,509,91,1,2023-06-09
136551,4429,3,3,2023-02-03
136552,579,79,1,2023-10-12
136553,1994,79,2,2023-10-07
136554,4521,24,5,2023-10-14
136555,4076,51,4,2023-10-29
136556,1107,45,4,2023-03-11
136557,4273,44,4,2023-09-12
136558,890,30,3,2023-05-06
136559,4701,52,3,2023-09-21
136560,2135,62,3,2023-11-23
136561,3514,5,4,2023-07-03
136562,666,33,1,2023-10-26
136563,4529,39,4,2023-10-25
136564,4864,78,2,2023-07-05
136565,2184,49,1,2023-02-10
136566,3197,28,4,2023-08-30
136567,1372,96,4,2023-08-05
136568,1946,43,1,2023-02-14
136569,786,49,3,2023-07-24
136570,3121,42,2,2023-07-24
136571,4564,1,5,2023-02-22
136572,1201,47,1,2023-01-29
136573,3867,32,4,2023-01-17
136574,2433,17,3,2023-04-02
136575,3967,29,2,2023-04-25
136576,2086,86,5,2023-01-25
136577,1639,30,1,2023-06-12
136578,434,77,5,2023-07-30
136579,1938,94,3,2023-10-07
136580,4753,25,5,2023-03-10
136581,4208,70,5,2023-12-19
136582,1106,81,3,2023-07-10
136583,499,82,3,2023-01-15
136584,1061,53,3,2023-01-11
136585,2137,79,1,2023-08-16
136586,2985,49,4,2023-06-19
136587,2829,29,2,2023-03-30
136588,900,14,5,2023-03-05
136589,3272,45,4,2023-04-11
136590,92,88,3,2023-01-25
136591,2584,29,1,2023-07-09
136592,4789,55,1,2023-05-13
136593,2432,86,4,2023-06-10
136594,3480,23,3,2023-03-24
136595,4396,91,4,2023-07-17
136596,931,48,5,2023-08-12
136597,1996,18,5,2023-04-06
136598,901,59,5,2023-05-28
136599,4231,78,1,2023-07-06
136600,2900,44,4,2023-03-26
136601,1822,71,5,2023-03-30
136602,3526,82,1,2023-08-24
136603,2210,92,3,2023-03-12
136604,1668,72,3,2023-04-08
136605,955,14,3,2023-04-19
136606,2702,56,5,2023-01-13
136607,4922,47,2,2023-01-20
136608,311,35,4,2023-04-13
136609,3222,78,1,2023-10-10
136610,1036,59,4,2023-09-22
136611,269,21,2,2023-12-05
136612,61,88,3,2023-03-06
136613,4851,93,3,2023-08-28
136614,638,3,2,2023-08-10
136615,3482,17,3,2023-09-12
136616,2241,19,3,2023-12-23
136617,1885,100,5,2023-09-27
136618,4095,48,1,2023-04-13
136619,2648,97,2,2023-12-19
136620,3434,53,1,2023-05-23
136621,3883,73,4,2023-09-27
136622,3422,90,4,2023-11-11
136623,3660,19,2,2023-01-25
136624,3607,47,1,2023-07-09
136625,156,68,1,2023-03-20
136626,1647,22,2,2023-03-15
136627,2968,83,5,2023-06-03
136628,3454,18,4,2023-07-05
136629,4856,58,5,2023-04-07
136630,2354,85,4,2023-12-28
136631,518,34,3,2023-07-04
136632,4341,5,1,2023-02-22
136633,4886,92,2,2023-10-14
136634,3885,37,2,2023-07-19
136635,4446,9,3,2023-05-26
136636,1431,93,4,2023-08-28
136637,1755,67,1,2023-04-20
136638,4834,81,4,2023-01-11
136639,2399,36,3,2023-10-18
136640,3468,19,2,2023-04-18
136641,4770,40,3,2023-04-10
136642,2782,67,2,2023-12-31
136643,1292,37,4,2023-09-25
136644,3842,69,3,2023-10-16
136645,4547,6,3,2023-03-02
136646,550,32,2,2023-11-23
136647,4315,65,3,2023-09-11
136648,4628,11,3,2023-01-17
136649,3880,42,2,2023-09-11
136650,2213,75,4,2023-12-08
136651,1418,49,5,2023-01-26
136652,299,26,5,2023-08-10
136653,4181,56,5,2023-02-16
136654,1452,70,2,2023-01-09
136655,2095,60,5,2023-03-16
136656,1330,67,4,2023-07-10
136657,4552,4,2,2023-08-14
136658,1549,12,3,2023-06-21
